project,sprint.name,startDate,endDate,velocity,work_capacity,focus_factor,sprint_length,baseline,velocity_increase,P,H,fields.assignee.name,old_devs,old_devs_abs,new_devs_abs,turnover_abs,current_devs_abs,turnover,new_devs,sprint.nbr,TSI,TSI_inv,individual_velocity
dnn,Content 8.2.0 - Sprint 1,2015-05-26 15:37:40.110000+00:00,2015-06-09 15:37:00+00:00,4.0,4.0,1.0,13,375.63333333333344,1.0648682225574584,1,0,[nan 'robert.cui' 'bing.wu' 'behzad.basir'],['Amritpal.Manak' 'mohit' 'robert.cui' 'behzad.basir'],4.0,2.0,2.0,4,0.125,0.125,52,1.8,0.5555555555555556,1.0
dnn,Engage 8.2.0 - Sprint 2,2015-06-11 23:03:56.440000+00:00,2015-06-25 21:03:00+00:00,2.0,630.0,0.0031746031746031746,13,375.63333333333344,0.5324341112787292,1,0,['mohit'],['mohit' nan 'thecrispy1' 'bing.wu'],4.0,0.0,3.0,1,0.3,0.0,53,1.6,0.625,2.0
dnn,Content 8.2.0 - Sprint 2,2015-06-11 23:53:48.211000+00:00,2015-06-25 23:53:00+00:00,70.0,70.0,1.0,13,375.63333333333344,18.63519389475552,1,0,['Amritpal.Manak' nan 'bing.wu' 'behzad.basir' 'robert.cui'],[nan 'robert.cui' 'bing.wu' 'behzad.basir'],4.0,1.0,0.0,5,0.0,0.05555555555555555,54,1.2,0.8333333333333334,14.0
dnn,Platform 8.0 - Sprint 6,2015-06-12 20:36:20.219000+00:00,2015-07-01 20:36:00+00:00,164.0,1540.0,0.10649350649350649,18,375.63333333333344,43.659597124855786,1,0,['KenGrierson' nan],['KenGrierson'],1.0,1.0,0.0,2,0.0,0.16666666666666666,55,1.2,0.8333333333333334,82.0
dnn,Content 8.2.0 - Sprint 3,2015-06-26 17:33:00+00:00,2015-07-10 17:03:00+00:00,12.0,525.0,0.022857142857142857,13,375.63333333333344,3.1946046676723747,1,0,['robert.cui' 'behzad.basir'],['Amritpal.Manak' nan 'bing.wu' 'behzad.basir' 'robert.cui'],5.0,0.0,3.0,2,0.21428571428571427,0.0,56,1.6,0.625,6.0
dnn,Content 8.2.0 - Sprint 4,2015-07-13 16:43:48.684000+00:00,2015-07-27 16:43:00+00:00,12.0,2766.0,0.004338394793926247,13,375.63333333333344,3.1946046676723747,1,0,['behzad.basir' 'bing.wu' 'robert.cui'],['robert.cui' 'behzad.basir'],2.0,1.0,0.0,3,0.0,0.1,57,1.2,0.8333333333333334,4.0
dnn,Platform 8.0 - Sprint 7,2015-07-15 20:16:21.210000+00:00,2015-07-28 20:16:00+00:00,39.0,164.0,0.23780487804878048,12,375.63333333333344,10.382465169935218,1,0,['KenGrierson' nan],['KenGrierson' nan],2.0,0.0,0.0,2,0.0,0.0,58,1.0,1.0,19.5
dnn,Content 8.2.0 - Sprint 5,2015-07-27 16:09:55.174000+00:00,2015-08-10 16:09:00+00:00,8.0,1386.0,0.005772005772005772,13,375.63333333333344,2.1297364451149168,1,0,['robert.cui'],['behzad.basir' 'bing.wu' 'robert.cui'],3.0,0.0,2.0,1,0.25,0.0,59,1.4,0.7142857142857143,8.0
dnn,Platform 8.0 - Sprint 8,2015-07-29 18:15:21.008000+00:00,2015-08-18 21:00:00+00:00,214.0,919.0,0.23286180631120784,20,375.63333333333344,56.970449906824015,1,0,['behzad.basir' 'Amritpal.Manak' 'mohit' 'KenGrierson' nan],['KenGrierson' nan],2.0,3.0,0.0,5,0.0,0.21428571428571427,60,1.6,0.625,42.8
dnn,Engage 8.2.0 - Sprint 6 (FF),2015-08-10 20:44:32.998000+00:00,2015-08-24 20:44:00+00:00,4.0,224.0,0.017857142857142856,13,375.63333333333344,1.0648682225574584,1,0,['bing.wu'],['mohit'],1.0,1.0,1.0,1,0.25,0.25,61,1.4,0.7142857142857143,4.0
dnn,Content 8.2.0 - Sprint 6 (FF),2015-08-10 20:46:27.019000+00:00,2015-08-24 20:46:00+00:00,3.0,3.0,1.0,13,375.63333333333344,0.7986511669180937,1,0,['mohit' nan 'robert.cui'],['robert.cui'],1.0,2.0,0.0,3,0.0,0.25,62,1.4,0.7142857142857143,1.0
dnn,Content 8.2.0 - Sprint 7 (FF),2015-08-24 20:50:00+00:00,2015-09-07 23:31:00+00:00,32.0,32.0,1.0,14,375.63333333333344,8.518945780459667,1,0,['robert.cui' 'behzad.basir' 'bing.wu' nan],['mohit' nan 'robert.cui'],3.0,2.0,1.0,4,0.07142857142857142,0.14285714285714285,63,1.6,0.625,8.0
dnn,Platform 8.0 - Sprint 9,2015-08-28 14:02:50.287000+00:00,2015-09-17 16:47:00+00:00,484.0,848.0,0.5707547169811321,20,375.63333333333344,128.84905492945245,2,0,"[nan 'bing.wu' 'behzad.basir' 'KenGrierson' 'Amritpal.Manak' 'robert.cui'
 'mohit']",['behzad.basir' 'Amritpal.Manak' 'mohit' 'KenGrierson' nan],5.0,2.0,0.0,7,0.0,0.08333333333333333,64,1.4,0.7142857142857143,69.14285714285714
dnn,Content 8.2 - Sprint 8,2015-09-08 22:33:14.580000+00:00,2015-09-29 01:18:00+00:00,14.0,480.0,0.029166666666666667,20,375.63333333333344,3.7270387789511035,1,0,['Amritpal.Manak' 'mohit' 'robert.cui' 'behzad.basir'],[nan 'KenGrierson' 'bing.wu' 'robert.cui'],4.0,3.0,3.0,4,0.1875,0.1875,65,2.2,0.45454545454545453,3.5
dnn,Platform 8.0 - Sprint 10,2015-09-21 20:54:07.896000+00:00,2015-10-14 23:39:00+00:00,120.0,344.0,0.3488372093023256,23,375.63333333333344,31.946046676723743,1,0,[nan 'Amritpal.Manak' 'behzad.basir' 'bing.wu' 'KenGrierson'],[nan 'KenGrierson' 'mohit' 'behzad.basir'],4.0,2.0,1.0,5,0.05555555555555555,0.1111111111111111,66,1.6,0.625,24.0
dnn,Platform 8.0 - Sprint 10 QA,2015-09-21 21:20:37.096000+00:00,2015-10-15 00:05:00+00:00,12.0,12.0,1.0,23,375.63333333333344,3.1946046676723747,1,0,"['mohit' 'behzad.basir' 'robert.cui' 'bing.wu' nan 'KenGrierson'
 'Amritpal.Manak']",[nan 'Amritpal.Manak' 'behzad.basir' 'bing.wu' 'KenGrierson'],5.0,2.0,0.0,7,0.0,0.08333333333333333,67,1.4,0.7142857142857143,1.7142857142857142
dnn,Content 8.3 - Sprint 1,2015-10-06 20:38:17.906000+00:00,2015-10-28 23:23:00+00:00,2.0,2.0,1.0,22,375.63333333333344,0.5324341112787292,1,0,['mohit' 'behzad.basir'],['robert.cui' 'behzad.basir' 'bing.wu' nan],4.0,1.0,3.0,2,0.25,0.08333333333333333,68,1.8,0.5555555555555556,1.0
dnn,Platform 8.0 - Sprint 11,2015-10-16 19:33:48.761000+00:00,2015-10-28 22:18:00+00:00,117.0,283.0,0.4134275618374558,12,375.63333333333344,31.147395509805655,1,0,['mohit' 'Amritpal.Manak' 'KenGrierson' 'behzad.basir' nan 'bing.wu'],"['mohit' 'behzad.basir' 'robert.cui' 'bing.wu' nan 'KenGrierson'
 'Amritpal.Manak']",7.0,0.0,1.0,6,0.038461538461538464,0.0,69,1.2,0.8333333333333334,19.5
dnn,Platform 8.0 - Sprint 12,2015-11-09 18:45:42.837000+00:00,2015-11-24 21:30:00+00:00,98.0,835.0,0.11736526946107785,15,375.63333333333344,26.089271452657727,1,0,['Amritpal.Manak' 'KenGrierson' nan 'behzad.basir' 'mohit' 'bing.wu'],[nan 'mohit' 'KenGrierson' 'Amritpal.Manak' 'bing.wu' 'behzad.basir'],6.0,0.0,0.0,6,0.0,0.0,70,1.0,1.0,16.333333333333332
dnn,Platform 8.0 - Sprint 13,2015-11-25 20:04:49.891000+00:00,2015-12-09 22:49:00+00:00,160.0,765.0,0.20915032679738563,14,375.63333333333344,42.59472890229833,1,0,[nan 'behzad.basir' 'mohit' 'KenGrierson' 'Amritpal.Manak' 'bing.wu'],['Amritpal.Manak' 'KenGrierson' nan 'behzad.basir' 'mohit' 'bing.wu'],6.0,0.0,0.0,6,0.0,0.0,71,1.0,1.0,26.666666666666668
dnn,Content 8.3 - Sprint 3,2015-11-25 20:18:53.513000+00:00,2015-12-09 23:03:00+00:00,3.0,3.0,1.0,14,375.63333333333344,0.7986511669180937,1,0,['behzad.basir' 'KenGrierson'],['mohit' 'behzad.basir'],2.0,1.0,1.0,2,0.125,0.125,72,1.4,0.7142857142857143,1.5
dnn,Platform 8.0 - Sprint 14,2015-12-11 19:58:01.714000+00:00,2015-12-25 07:00:00+00:00,102.0,250.0,0.408,13,375.63333333333344,27.154139675215184,1,0,"['Amritpal.Manak' 'KenGrierson' 'behzad.basir' 'bing.wu' 'mohit'
 'megan.croley' nan]",[nan 'behzad.basir' 'mohit' 'KenGrierson' 'Amritpal.Manak' 'bing.wu'],6.0,1.0,0.0,7,0.0,0.038461538461538464,73,1.2,0.8333333333333334,14.571428571428571
dnn,Content 8.3 - Sprint 4,2015-12-11 20:01:06.179000+00:00,2015-12-25 07:01:00+00:00,12.0,12.0,1.0,13,375.63333333333344,3.1946046676723747,1,0,['bing.wu' 'behzad.basir'],['behzad.basir' 'KenGrierson'],2.0,1.0,1.0,2,0.125,0.125,74,1.4,0.7142857142857143,6.0
dnn,Engage 8.3.0 - Sprint 5 (FF),2015-12-29 18:34:29.679000+00:00,2016-01-13 21:19:00+00:00,1.0,178.0,0.0056179775280898875,15,375.63333333333344,0.2662170556393646,1,0,['mohit'],['bing.wu'],1.0,1.0,1.0,1,0.25,0.25,75,1.4,0.7142857142857143,1.0
dnn,Content 8.3 - Sprint 5 (FF),2015-12-29 18:46:56.179000+00:00,2016-01-14 05:48:00+00:00,4.0,9.0,0.4444444444444444,15,375.63333333333344,1.0648682225574584,1,0,['mohit' 'behzad.basir'],['bing.wu' 'behzad.basir'],2.0,1.0,1.0,2,0.125,0.125,76,1.4,0.7142857142857143,2.0
dnn,Platform 8.0 - Sprint 15 (FF),2015-12-29 18:53:31.157000+00:00,2016-01-14 05:55:00+00:00,51.0,51.0,1.0,15,375.63333333333344,13.577069837607592,1,0,['mohit' nan 'Amritpal.Manak' 'KenGrierson' 'bing.wu' 'behzad.basir'],"['Amritpal.Manak' 'KenGrierson' 'behzad.basir' 'bing.wu' 'mohit'
 'megan.croley' nan]",7.0,0.0,1.0,6,0.038461538461538464,0.0,77,1.2,0.8333333333333334,8.5
dnn,Platform 8.0.1 - Sprint 1,2016-01-19 19:14:02.998000+00:00,2016-02-03 06:16:00+00:00,203.0,834.0,0.2434052757793765,14,375.63333333333344,54.042062294791,1,0,['behzad.basir' 'Amritpal.Manak' 'KenGrierson' 'bing.wu' nan 'thecrispy1'],"[nan 'bing.wu' 'behzad.basir' 'KenGrierson' 'Amritpal.Manak' 'robert.cui'
 'mohit']",7.0,1.0,2.0,6,0.07692307692307693,0.038461538461538464,78,1.6,0.625,33.833333333333336
dnn,Content 8.4 - Sprint 1,2016-01-19 19:16:18.020000+00:00,2016-02-03 06:18:00+00:00,34.0,34.0,1.0,14,375.63333333333344,9.051379891738396,1,0,['Amritpal.Manak' 'KenGrierson' 'bing.wu' nan],['mohit' 'behzad.basir'],2.0,4.0,2.0,4,0.16666666666666666,0.3333333333333333,79,2.2,0.45454545454545453,8.5
dnn,Content 8.4 - Sprint 2,2016-02-03 16:40:13.190000+00:00,2016-02-17 16:40:00+00:00,13.0,13.0,1.0,13,375.63333333333344,3.460821723311739,1,0,[nan 'KenGrierson' 'Amritpal.Manak' 'bing.wu'],['Amritpal.Manak' 'KenGrierson' 'bing.wu' nan],4.0,0.0,0.0,4,0.0,0.0,80,1.0,1.0,3.25
dnn,Platform 8.0.1 - Sprint 3,2016-02-23 01:35:01.698000+00:00,2016-03-08 01:35:00+00:00,5.0,7.0,0.7142857142857143,13,375.63333333333344,1.3310852781968228,1,1,['Amritpal.Manak' 'behzad.basir' 'mohit' 'KenGrierson' 'bing.wu'],['behzad.basir' 'Amritpal.Manak' 'KenGrierson' nan 'bing.wu'],5.0,1.0,1.0,5,0.05,0.05,81,1.4,0.7142857142857143,1.0
dnn,Platform 8.0.1 - Sprint 4 (CF),2016-03-09 19:42:20.925000+00:00,2016-03-18 18:42:00+00:00,2.0,231.0,0.008658008658008658,8,375.63333333333344,0.5324341112787292,1,0,['KenGrierson' 'megan.croley' nan 'mohit' 'behzad.basir'],['Amritpal.Manak' 'behzad.basir' 'mohit' 'KenGrierson' 'bing.wu'],5.0,2.0,2.0,5,0.1,0.1,82,1.8,0.5555555555555556,0.4
dnn,Content 8.4 - Sprint 4 (CF),2016-03-09 19:51:01.338000+00:00,2016-03-18 18:51:00+00:00,18.0,18.0,1.0,8,375.63333333333344,4.791907001508562,1,0,['KenGrierson'],[nan 'KenGrierson' 'Amritpal.Manak' 'bing.wu'],4.0,0.0,3.0,1,0.3,0.0,83,1.6,0.625,18.0
dnn,Platform 8.1 - Sprint 1,2016-03-18 01:23:58.084000+00:00,2016-03-24 01:23:00+00:00,20.0,22.0,0.9090909090909091,5,375.63333333333344,5.324341112787291,1,0,['mohit' 'bing.wu' nan 'Amritpal.Manak' 'KenGrierson'],['KenGrierson' 'megan.croley' nan 'mohit' 'behzad.basir'],5.0,2.0,2.0,5,0.1,0.1,84,1.8,0.5555555555555556,4.0
dnn,Content 9.0 - Sprint 1,2016-03-18 01:36:08.348000+00:00,2016-03-24 01:36:00+00:00,2.0,2.0,1.0,5,375.63333333333344,0.5324341112787292,1,0,['Amritpal.Manak'],['KenGrierson'],1.0,1.0,1.0,1,0.25,0.25,85,1.4,0.7142857142857143,2.0
dnn,Platform 8.1 - Sprint 2,2016-04-04 16:45:39.420000+00:00,2016-04-11 16:45:00+00:00,25.0,231.0,0.10822510822510822,6,375.63333333333344,6.655426390984114,1,0,"['KenGrierson' 'mohit' nan 'Amritpal.Manak' 'bing.wu' 'Will'
 'behzad.basir']",['mohit' 'bing.wu' nan 'Amritpal.Manak' 'KenGrierson'],5.0,2.0,0.0,7,0.0,0.08333333333333333,86,1.4,0.7142857142857143,3.5714285714285716
dnn,Engage 9.0 - Sprint 2,2016-04-04 16:50:02.999000+00:00,2016-04-11 16:50:00+00:00,2.0,2.0,1.0,6,375.63333333333344,0.5324341112787292,1,0,['Amritpal.Manak'],['mohit'],1.0,1.0,1.0,1,0.25,0.25,87,1.4,0.7142857142857143,2.0
mesos,Q2'14 Sprint 2,2014-05-15 21:33:30.978000+00:00,2014-05-29 00:00:00+00:00,55.0,237.0,0.2320675105485232,13,59.0,93.22033898305084,1,0,['dhamon' 'xujyan' 'greggomann' 'vinodkone' nan],[nan],1.0,4.0,0.0,5,0.0,0.3333333333333333,1,1.8,0.5555555555555556,11.0
mesos,Q2 Sprint 3,2014-05-31 00:00:30.253000+00:00,2014-06-12 00:00:00+00:00,102.0,194.0,0.5257731958762887,11,59.0,172.8813559322034,2,0,['idownes' 'vinodkone' 'dhamon' 'xujyan' nan],"['lins05' 'jieyu' 'kaysoky' 'jojy' 'nfnt' 'jvanremoortere' 'greggomann'
 'js84' 'gilbert' 'vinodkone' 'gyliu' 'karya' 'anandmazumdar' 'qianzhang'
 'bbannier' 'zhitao' 'arojas' 'jlarriba' 'alexr' 'neilc' 'guoger']",21.0,4.0,20.0,5,0.38461538461538464,0.07692307692307693,2,5.8,0.1724137931034483,20.4
mesos,Q2 Sprint 4,2014-06-13 23:07:41.428000+00:00,2014-06-26 00:00:00+00:00,20.0,67.0,0.29850746268656714,12,59.0,33.89830508474576,1,0,['xujyan' 'idownes' 'dhamon'],['idownes' 'vinodkone' 'dhamon' 'xujyan' nan],5.0,0.0,2.0,3,0.125,0.0,3,1.4,0.7142857142857143,6.666666666666667
mesos,Q3 Sprint 1,2014-07-14 19:03:06.602000+00:00,2014-07-24 00:00:00+00:00,111.0,273.0,0.4065934065934066,9,59.0,188.135593220339,2,0,"['vinodkone' nan 'idownes' 'xujyan' 'alexandra.sava' 'bmahler'
 'benjaminhindman' 'bernd-mesos']",['dhamon' 'xujyan' 'greggomann' 'vinodkone' nan],5.0,5.0,2.0,8,0.07692307692307693,0.19230769230769232,4,2.4,0.4166666666666667,13.875
mesos,Q3 Sprint 2,2014-07-28 19:05:43.738000+00:00,2014-08-07 00:00:00+00:00,63.0,2237.0,0.028162717925793473,9,59.0,106.77966101694916,2,0,"['jieyu' 'dhamon' 'vinodkone' 'xujyan' 'bmahler' 'idownes'
 'alexandra.sava' 'benjaminhindman' nan 'bernd-mesos']","['vinodkone' nan 'idownes' 'xujyan' 'alexandra.sava' 'bmahler'
 'benjaminhindman' 'bernd-mesos']",8.0,2.0,0.0,10,0.0,0.05555555555555555,5,1.4,0.7142857142857143,6.3
mesos,Q3 Sprint 3,2014-08-11 19:00:25.705000+00:00,2014-08-23 00:00:00+00:00,18.0,59.0,0.3050847457627119,11,59.0,30.508474576271187,1,0,"['vinodkone' 'jieyu' 'xujyan' 'bmahler' 'alexandra.sava' 'idownes'
 'benjaminhindman' nan]","['jieyu' 'dhamon' 'vinodkone' 'xujyan' 'bmahler' 'idownes'
 'alexandra.sava' 'benjaminhindman' nan 'bernd-mesos']",10.0,0.0,2.0,8,0.05555555555555555,0.0,6,1.4,0.7142857142857143,2.25
mesos,Q3 Sprint 4,2014-08-25 21:32:11.449000+00:00,2014-09-06 01:00:00+00:00,7.0,21.0,0.3333333333333333,11,59.0,11.864406779661017,1,0,"['dhamon' 'jieyu' nan 'nekto0n' 'bmahler' 'vinodkone' 'alexandra.sava'
 'idownes']","['vinodkone' 'jieyu' 'xujyan' 'bmahler' 'alexandra.sava' 'idownes'
 'benjaminhindman' nan]",8.0,2.0,2.0,8,0.0625,0.0625,7,1.8,0.5555555555555556,0.875
mesos,Mesos Q3 Sprint 5,2014-09-08 18:00:33.129000+00:00,2014-09-22 18:00:00+00:00,266.0,831.0,0.3200962695547533,13,59.0,450.8474576271187,4,0,"['vinodkone' 'jieyu' 'idownes' 'dhamon' 'nekto0n' 'bmahler' 'xujyan'
 'alexandra.sava']",,0.0,0.0,0.0,8,0.0,0.0,8,1.0,1.0,33.25
mesos,Mesos Q3 Sprint 6,2014-09-22 18:30:00+00:00,2014-10-06 18:00:00+00:00,6.0,1223.0,0.004905968928863451,13,59.0,10.16949152542373,1,0,['vinodkone' 'chzhcn' 'jieyu' 'idownes' nan 'bmahler' 'tstclair'],"['vinodkone' 'jieyu' 'idownes' 'dhamon' 'nekto0n' 'bmahler' 'xujyan'
 'alexandra.sava']",8.0,3.0,4.0,7,0.13333333333333333,0.1,9,2.4,0.4166666666666667,0.8571428571428571
mesos,Twitter Q4 Sprint 1,2014-10-06 22:00:00+00:00,2014-10-20 18:00:00+00:00,282.0,1874.0,0.15048025613660618,13,59.0,477.9661016949152,4,0,['jieyu' 'idownes' 'bmahler' 'vinodkone' 'dhamon' nan],['jieyu' 'vinodkone' 'wickman' 'pbrett' 'idownes' 'bmahler' 'wangcong'],7.0,2.0,3.0,6,0.11538461538461539,0.07692307692307693,10,2.0,0.5,47.0
mesos,Twitter Mesos Q4 Sprint 2,2014-10-21 19:00:15.489000+00:00,2014-11-04 19:00:00+00:00,104.0,2274.0,0.04573438874230431,13,59.0,176.27118644067795,2,0,['chzhcn' 'jieyu' 'vinodkone' 'dhamon' 'idownes' nan],['vinodkone' 'jieyu' 'chzhcn' 'wangcong' 'bmahler'],5.0,3.0,2.0,6,0.09090909090909091,0.13636363636363635,11,2.0,0.5,17.333333333333332
mesos,Twitter Mesos Q4 Sprint 3,2014-11-03 19:00:03.609000+00:00,2014-11-17 19:00:00+00:00,66.0,114.0,0.5789473684210527,13,59.0,111.86440677966101,2,0,"['jieyu' 'vinodkone' nan 'idownes' 'dhamon' 'bmahler' 'klueska'
 'klaus1982']",['chzhcn' 'jieyu' 'vinodkone' 'dhamon' 'idownes' nan],6.0,3.0,1.0,8,0.03571428571428571,0.10714285714285714,12,1.8,0.5555555555555556,8.25
mesos,Mesosphere Q4 Sprint 2 - 11/14,2014-11-04 18:40:28.741000+00:00,2014-11-14 18:40:00+00:00,4.0,14011.0,0.0002854899721647277,9,59.0,6.779661016949152,1,0,['bernd-mesos' 'alexr'],['cmaloney' 'bernd-mesos'],2.0,1.0,1.0,2,0.125,0.125,13,1.4,0.7142857142857143,2.0
mesos,Twitter Mesos Q4 Sprint 4,2014-11-17 19:30:00+00:00,2014-12-01 19:00:00+00:00,210.0,76245.0,0.0027542789691127286,13,59.0,355.9322033898305,3,0,['jieyu' 'idownes' 'bmahler' 'dhamon' 'klaus1982'],"['jieyu' 'vinodkone' nan 'idownes' 'dhamon' 'bmahler' 'klueska'
 'klaus1982']",8.0,0.0,3.0,5,0.11538461538461539,0.0,14,1.6,0.625,42.0
mesos,Mesosphere Q4 Sprint 3 - 12/7,2014-11-19 17:58:44.739000+00:00,2014-12-07 17:58:00+00:00,4563.0,4563.0,1.0,17,59.0,7733.898305084746,4,0,['bernd-mesos' 'mcypark' nan 'adam-mesos' 'jvanremoortere' 'alexr'],['bernd-mesos' 'alexr'],2.0,4.0,0.0,6,0.0,0.25,15,1.8,0.5555555555555556,760.5
mesos,Twitter Mesos Q4 Sprint 5,2014-12-01 19:30:00+00:00,2014-12-15 19:00:00+00:00,40.0,73.0,0.547945205479452,13,59.0,67.79661016949152,1,0,['bmahler' 'chzhcn' 'jieyu' 'dhamon' 'klaus1982'],['jieyu' 'idownes' 'bmahler' 'dhamon' 'klaus1982'],5.0,1.0,1.0,5,0.05,0.05,16,1.4,0.7142857142857143,8.0
mesos,Mesosphere Q1 Sprint 1 - 1/23,2015-01-15 21:16:49.334000+00:00,2015-01-23 21:16:00+00:00,242.0,17655.0,0.013707165109034268,7,59.0,410.1694915254237,4,0,['mcypark' nan 'adam-mesos' 'jvanremoortere' 'bernd-mesos'],['vinodkone' 'chzhcn' 'jieyu' 'idownes' nan 'bmahler' 'tstclair'],7.0,4.0,6.0,5,0.25,0.16666666666666666,17,3.0,0.3333333333333333,48.4
mesos,Twitter Mesos Q1 Sprint 1,2015-01-20 19:59:00+00:00,2015-02-03 19:48:00+00:00,40.0,7279.0,0.005495260337958511,13,59.0,67.79661016949152,1,0,['bmahler' 'jieyu' 'vinodkone' 'idownes' 'chzhcn' 'dhamon'],"['dhamon' 'jieyu' nan 'nekto0n' 'bmahler' 'vinodkone' 'alexandra.sava'
 'idownes']",8.0,1.0,3.0,6,0.10714285714285714,0.03571428571428571,18,1.8,0.5555555555555556,6.666666666666667
mesos,Mesosphere Q1 Sprint 2 - 2/6,2015-01-23 16:54:34.977000+00:00,2015-02-06 16:54:00+00:00,800.0,800.0,1.0,13,59.0,1355.9322033898304,4,0,['karya' nan 'mcypark' 'adam-mesos' 'jvanremoortere' 'bernd-mesos'],['mcypark' nan 'adam-mesos' 'jvanremoortere' 'bernd-mesos'],5.0,1.0,0.0,6,0.0,0.045454545454545456,19,1.2,0.8333333333333334,133.33333333333334
mesos,Twitter Mesos Q1 Sprint 2,2015-02-02 20:00:10.761000+00:00,2015-02-16 19:00:00+00:00,402.0,2148.0,0.1871508379888268,13,59.0,681.3559322033898,4,0,['pbrett' 'xujyan' 'jieyu' 'dhamon' 'vinodkone' 'bmahler' 'chzhcn'],['bmahler' 'jieyu' 'vinodkone' 'idownes' 'chzhcn' 'dhamon'],6.0,2.0,1.0,7,0.038461538461538464,0.07692307692307693,20,1.6,0.625,57.42857142857143
mesos,Mesosphere Q1 Sprint 3 - 2/20,2015-02-06 16:47:50.469000+00:00,2015-02-20 16:47:00+00:00,100.0,7156.0,0.013974287311347122,13,59.0,169.4915254237288,2,0,"['mcypark' 'tillt' 'karya' 'tnachen' nan 'adam-mesos' 'jvanremoortere'
 'bernd-mesos']",['karya' nan 'mcypark' 'adam-mesos' 'jvanremoortere' 'bernd-mesos'],6.0,2.0,0.0,8,0.0,0.07142857142857142,21,1.4,0.7142857142857143,12.5
mesos,Twitter Mesos Q1 Sprint 3,2015-02-17 18:00:00+00:00,2015-03-02 19:00:00+00:00,619.0,1158.0,0.5345423143350605,13,59.0,1049.1525423728813,4,0,['vinodkone' 'chzhcn' 'bmahler' nan 'jieyu' 'dhamon' 'idownes' 'pbrett'],['pbrett' 'xujyan' 'jieyu' 'dhamon' 'vinodkone' 'bmahler' 'chzhcn'],7.0,2.0,1.0,8,0.03333333333333333,0.06666666666666667,22,1.6,0.625,77.375
mesos,Twitter Mesos Q1 Sprint 4,2015-03-02 19:31:49.041000+00:00,2015-03-16 19:31:00+00:00,86.0,233.0,0.36909871244635195,13,59.0,145.76271186440678,2,0,"['vinodkone' 'idownes' 'jieyu' 'bmahler' 'wangcong' 'pbrett' 'chzhcn'
 'dhamon']",['vinodkone' 'chzhcn' 'bmahler' nan 'jieyu' 'dhamon' 'idownes' 'pbrett'],8.0,1.0,1.0,8,0.03125,0.03125,23,1.4,0.7142857142857143,10.75
mesos,Mesosphere Q1 Sprint 5 - 3/20,2015-03-09 23:12:33.987000+00:00,2015-03-20 23:12:00+00:00,4.0,580.0,0.006896551724137931,10,59.0,6.779661016949152,1,0,"['mcypark' 'greggomann' 'marco-mesos' 'karya' 'tnachen' nan 'adam-mesos'
 'jvanremoortere' 'bernd-mesos']","['mcypark' 'marco-mesos' 'tillt' 'karya' 'tnachen' nan 'adam-mesos'
 'jvanremoortere' 'bernd-mesos']",9.0,1.0,1.0,9,0.027777777777777776,0.027777777777777776,24,1.4,0.7142857142857143,0.4444444444444444
mesos,Twitter Mesos Q1 Sprint 5,2015-03-16 18:00:39.328000+00:00,2015-03-30 18:00:00+00:00,90.0,330.0,0.2727272727272727,13,59.0,152.54237288135593,2,0,"['jieyu' 'idownes' 'wangcong' 'bmahler' 'vinodkone' 'mcypark' 'pbrett'
 'chzhcn']","['vinodkone' 'idownes' 'jieyu' 'bmahler' 'wangcong' 'pbrett' 'chzhcn'
 'dhamon']",8.0,1.0,1.0,8,0.03125,0.03125,25,1.4,0.7142857142857143,11.25
mesos,Twitter Mesos Q1 Sprint 6,2015-03-30 18:19:20.617000+00:00,2015-04-06 18:00:00+00:00,40.0,76.0,0.5263157894736842,6,59.0,67.79661016949152,1,0,['pbrett' 'jieyu' 'bmahler' 'chzhcn' 'idownes' 'vinodkone'],"['jieyu' 'idownes' 'wangcong' 'bmahler' 'vinodkone' 'mcypark' 'pbrett'
 'chzhcn']",8.0,0.0,2.0,6,0.07142857142857142,0.0,26,1.4,0.7142857142857143,6.666666666666667
mesos,Mesosphere Q1 Sprint 7 - 4/17,2015-04-03 16:57:35.550000+00:00,2015-04-17 16:57:00+00:00,34.0,393.0,0.08651399491094147,13,59.0,57.6271186440678,1,0,"['jvanremoortere' 'adam-mesos' 'mcypark' 'greggomann' 'marco-mesos'
 'karya' nan 'bernd-mesos']","['mcypark' 'greggomann' 'marco-mesos' 'karya' nan 'adam-mesos'
 'jvanremoortere' 'bernd-mesos']",8.0,0.0,0.0,8,0.0,0.0,27,1.0,1.0,4.25
mesos,Twitter Q2 Sprint 1 - 4/13,2015-04-13 18:00:41.648000+00:00,2015-04-27 18:00:00+00:00,19.0,273.0,0.0695970695970696,13,59.0,32.20338983050847,1,0,['chzhcn' 'pbrett' 'bmahler' 'jieyu' 'idownes' 'vinodkone'],['chzhcn' 'jieyu' 'bmahler' 'klaus1982'],4.0,3.0,1.0,6,0.05,0.15,28,1.8,0.5555555555555556,3.1666666666666665
